year_film,year_ceremony,ceremony,category,name,film,win
2009,2010,67,Best Director - Motion Picture,Quentin Tarantino,Inglourious Basterds,False
2009,2010,67,Best Director - Motion Picture,Clint Eastwood,Invictus,False
2009,2010,67,Best Screenplay - Motion Picture,Sheldon Turner Jason Reitman,Up in the Air,True
2009,2010,67,Best Screenplay - Motion Picture,Terri Tatchell Neill Blomkamp,District 9,False
2009,2010,67,Best Screenplay - Motion Picture,Mark Boal,The Hurt Locker,False
2009,2010,67,Best Screenplay - Motion Picture,Nancy Meyers,It's Complicated,False
2009,2010,67,Best Screenplay - Motion Picture,Quentin Tarantino,Inglourious Basterds,False
2009,2010,67,Best Motion Picture - Animated,Up,,True
2009,2010,67,Best Motion Picture - Animated,Coraline,,False
2009,2010,67,Best Motion Picture - Animated,Fantastic Mr. Fox,,False
2009,2010,67,Best Motion Picture - Animated,The Princess and the Frog,,False
2009,2010,67,Best Motion Picture - Animated,Cloudy With A Chance Of Meatballs,,False
2009,2010,67,Best Motion Picture - Foreign Language,The White Ribbon,Michael Haneke Germany,True
2009,2010,67,Best Motion Picture - Foreign Language,Baarìa,Giuseppe Tornatore Italy,False
2009,2010,67,Best Motion Picture - Foreign Language,Broken Embraces,Pedro Almodóvar Spain,False
2009,2010,67,Best Motion Picture - Foreign Language,The Maid (La Nana),Sebastián Silva Chile,False
2009,2010,67,Best Motion Picture - Foreign Language,A Prophet,Jacques Audiard France,False
2009,2010,67,Best Original Score - Motion Picture,Michael Giacchino,Up,True
2009,2010,67,Best Original Score - Motion Picture,Marvin Hamlisch,The Informant!,False
2009,2010,67,Best Original Score - Motion Picture,James Horner,Avatar,False
2009,2010,67,Best Original Score - Motion Picture,Abel Korzeniowski,A Single Man,False
2009,2010,67,Best Original Score - Motion Picture,Carter Burwell Karen O,Where The Wild Things Are,False
2009,2010,67,Best Original Song - Motion Picture,"""The Weary Kind (Theme From Crazy Heart)"", T Bone Burnett, Ryan Bingham",Crazy Heart,True
2009,2010,67,Best Original Song - Motion Picture,"U2 ""Winter""",Brothers,False
2009,2010,67,Best Original Song - Motion Picture,"Maury Yeston ""Cinema Italiano""",Nine,False
2009,2010,67,Best Original Song - Motion Picture,"Paul McCartney ""(I Want To) Come Home""",Everybody's Fine,False
2009,2010,67,Best Original Song - Motion Picture,"I See You, James Horner, Simon Franglen, Kuk Harrell",Avatar,False
2010,2011,68,Best Motion Picture - Drama,The Social Network,,True
2010,2011,68,Best Motion Picture - Drama,Black Swan,,False
2010,2011,68,Best Motion Picture - Drama,The Fighter,,False
2010,2011,68,Best Motion Picture - Drama,Inception,,False
2010,2011,68,Best Motion Picture - Drama,The King's Speech,,False
2010,2011,68,Best Motion Picture - Musical or Comedy,The Kids Are All Right,,True
2010,2011,68,Best Motion Picture - Musical or Comedy,Alice in Wonderland,,False
2010,2011,68,Best Motion Picture - Musical or Comedy,Burlesque,,False
2010,2011,68,Best Motion Picture - Musical or Comedy,Red,,False
2010,2011,68,Best Motion Picture - Musical or Comedy,The Tourist,,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Natalie Portman,Black Swan,True
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Halle Berry,Frankie and Alice,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Nicole Kidman,Rabbit Hole,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Jennifer Lawrence,Winter's Bone,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Drama,Michelle Williams,Blue Valentine,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Colin Firth,The King's Speech,True
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Ryan Gosling,Blue Valentine,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Mark Wahlberg,The Fighter,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,Jesse Eisenberg,The Social Network,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Drama,James Franco,127 Hours,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Annette Bening,The Kids Are All Right,True
2010,2011,68,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Anne Hathaway,Love & Other Drugs,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Angelina Jolie,The Tourist,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julianne Moore,The Kids Are All Right,False
2010,2011,68,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emma Stone,Easy A,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Paul Giamatti,Barney's Version,True
2010,2011,68,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Johnny Depp,Alice in Wonderland,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Johnny Depp,The Tourist,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jake Gyllenhaal,Love & Other Drugs,False
2010,2011,68,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Kevin Spacey,Casino Jack,False
2010,2011,68,Best Performance by an Actress in a Supporting Role in any Motion Picture,Melissa Leo,The Fighter,True
2010,2011,68,Best Performance by an Actress in a Supporting Role in any Motion Picture,Helena Bonham Carter,The King's Speech,False
2010,2011,68,Best Performance by an Actress in a Supporting Role in any Motion Picture,Mila Kunis,Black Swan,False
2010,2011,68,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jacki Weaver,Animal Kingdom,False
2010,2011,68,Best Performance by an Actress in a Supporting Role in any Motion Picture,Amy Adams,The Fighter,False
2010,2011,68,Best Performance by an Actor in a Supporting Role in any Motion Picture,Christian Bale,The Fighter,True
2010,2011,68,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Douglas,Wall Street: Money Never Sleeps,False
2010,2011,68,Best Performance by an Actor in a Supporting Role in any Motion Picture,Andrew Garfield,The Social Network,False
2010,2011,68,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jeremy Renner,The Town,False
2010,2011,68,Best Performance by an Actor in a Supporting Role in any Motion Picture,Geoffrey Rush,The King's Speech,False
2010,2011,68,Best Director - Motion Picture,David Fincher,The Social Network,True
2010,2011,68,Best Director - Motion Picture,Darren Aronofsky,Black Swan,False
2010,2011,68,Best Director - Motion Picture,Tom Hooper,The King's Speech,False
2010,2011,68,Best Director - Motion Picture,Christopher Nolan,Inception,False
2010,2011,68,Best Director - Motion Picture,David O. Russell,The Fighter,False
2010,2011,68,Best Screenplay - Motion Picture,Aaron Sorkin,The Social Network,True
2010,2011,68,Best Screenplay - Motion Picture,Simon Beaufoy Danny Boyle,127 Hours,False
2010,2011,68,Best Screenplay - Motion Picture,Stuart Blumberg Lisa Cholodenko,The Kids Are All Right,False
2010,2011,68,Best Screenplay - Motion Picture,Christopher Nolan,Inception,False
2010,2011,68,Best Screenplay - Motion Picture,David Seidler,The King's Speech,False
2010,2011,68,Best Motion Picture - Animated,Toy Story 3,,True
2010,2011,68,Best Motion Picture - Animated,How to Train Your Dragon,,False
2010,2011,68,Best Motion Picture - Animated,The Illusionist,,False
2010,2011,68,Best Motion Picture - Animated,Tangled,,False
2010,2011,68,Best Motion Picture - Animated,Despicable Me,,False
2010,2011,68,Best Motion Picture - Foreign Language,In a Better World,Susanne Bier Denmark,True
2010,2011,68,Best Motion Picture - Foreign Language,Biutiful,"Spain, Mexico, Alejandro González Iñárritu",False
2010,2011,68,Best Motion Picture - Foreign Language,The Concert,Radu Mihaileanu France,False
2010,2011,68,Best Motion Picture - Foreign Language,The Edge,Aleksey Uchitel Russia,False
2010,2011,68,Best Motion Picture - Foreign Language,I Am Love,Luca Guadagnino Italy,False
2010,2011,68,Best Original Score - Motion Picture,Atticus Ross Trent Reznor,The Social Network,True
2010,2011,68,Best Original Score - Motion Picture,Alexandre Desplat,The King's Speech,False
2010,2011,68,Best Original Score - Motion Picture,Danny Elfman,Alice in Wonderland,False
2010,2011,68,Best Original Score - Motion Picture,A.R. Rahman,127 Hours,False
2010,2011,68,Best Original Score - Motion Picture,Hans Zimmer,Inception,False
2010,2011,68,Best Original Song - Motion Picture,"Diane Warren ""You Haven't Seen The Last of Me""",Burlesque,True
2010,2011,68,Best Original Song - Motion Picture,"""Coming Home"", Bob DiPiero, Tom Douglas, Hillary Lindsey, Troy Verges",Country Strong,False
2010,2011,68,Best Original Song - Motion Picture,"I See The Light, Alan Menken, Glenn Slater",Tangled,False
2010,2011,68,Best Original Song - Motion Picture,"""There's A Place For Us"", Carrie Underwood, David Hodges, Hillary Lindsey",The Chronicles of Narnia: The Voyage of The Dawn Treader,False
2010,2011,68,Best Original Song - Motion Picture,"""Bound To You"", Sia, Christina Aguilera, Samuel Dixon",Burlesque,False
2011,2012,69,Best Motion Picture - Drama,The Descendants,,True
2011,2012,69,Best Motion Picture - Drama,Moneyball,,False
2011,2012,69,Best Motion Picture - Drama,War Horse,,False
2011,2012,69,Best Motion Picture - Drama,The Help,,False
2011,2012,69,Best Motion Picture - Drama,Hugo,,False
2011,2012,69,Best Motion Picture - Drama,The Ides of March,,False
2011,2012,69,Best Motion Picture - Musical or Comedy,The Artist,,True
2011,2012,69,Best Motion Picture - Musical or Comedy,50/50,,False
2011,2012,69,Best Motion Picture - Musical or Comedy,Bridesmaids,,False
2011,2012,69,Best Motion Picture - Musical or Comedy,Midnight in Paris,,False
2011,2012,69,Best Motion Picture - Musical or Comedy,My Week With Marilyn,,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,The Iron Lady,True
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Glenn Close,Albert Nobbs,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Viola Davis,The Help,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Rooney Mara,The Girl With The Dragon Tattoo,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Drama,Tilda Swinton,We Need To Talk About Kevin,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,George Clooney,The Descendants,True
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Ryan Gosling,The Ides of March,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Brad Pitt,Moneyball,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Leonardo DiCaprio,J. Edgar,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Drama,Michael Fassbender,Shame,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Michelle Williams,My Week With Marilyn,True
2011,2012,69,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Jodie Foster,Carnage,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Charlize Theron,Young Adult,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Kristen Wiig,Bridesmaids,False
2011,2012,69,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Kate Winslet,Carnage,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jean Dujardin,The Artist,True
2011,2012,69,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Brendan Gleeson,The Guard,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joseph Gordon-Levitt,50/50,False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ryan Gosling,"Crazy, Stupid, Love.",False
2011,2012,69,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Owen Wilson,Midnight in Paris,False
2011,2012,69,Best Performance by an Actress in a Supporting Role in any Motion Picture,Octavia Spencer,The Help,True
2011,2012,69,Best Performance by an Actress in a Supporting Role in any Motion Picture,Bérénice Bejo,The Artist,False
2011,2012,69,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jessica Chastain,The Help,False
2011,2012,69,Best Performance by an Actress in a Supporting Role in any Motion Picture,Janet McTeer,Albert Nobbs,False
2011,2012,69,Best Performance by an Actress in a Supporting Role in any Motion Picture,Shailene Woodley,The Descendants,False
2011,2012,69,Best Performance by an Actor in a Supporting Role in any Motion Picture,Christopher Plummer,Beginners,True
2011,2012,69,Best Performance by an Actor in a Supporting Role in any Motion Picture,Albert Brooks,Drive,False
2011,2012,69,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jonah Hill,Moneyball,False
2011,2012,69,Best Performance by an Actor in a Supporting Role in any Motion Picture,Viggo Mortensen,A Dangerous Method,False
2011,2012,69,Best Performance by an Actor in a Supporting Role in any Motion Picture,Kenneth Branagh,My Week With Marilyn,False
2011,2012,69,Best Director - Motion Picture,Martin Scorsese,Hugo,True
2011,2012,69,Best Director - Motion Picture,Alexander Payne,The Descendants,False
2011,2012,69,Best Director - Motion Picture,Woody Allen,Midnight in Paris,False
2011,2012,69,Best Director - Motion Picture,George Clooney,The Ides of March,False
2011,2012,69,Best Director - Motion Picture,Michel Hazanavicius,The Artist,False
2011,2012,69,Best Screenplay - Motion Picture,Woody Allen,Midnight in Paris,True
2011,2012,69,Best Screenplay - Motion Picture,"George Clooney, Grant Heslov, Beau Willimon",The Ides of March,False
2011,2012,69,Best Screenplay - Motion Picture,Michel Hazanavicius,The Artist,False
2011,2012,69,Best Screenplay - Motion Picture,"Aaron Sorkin, Steve Zaillian, Stan Chervin",Moneyball,False
2011,2012,69,Best Screenplay - Motion Picture,"Nat Faxon, Jim Rash, Alexander Payne",The Descendants,False
2011,2012,69,Best Motion Picture - Animated,The Adventures of Tintin,,True
2011,2012,69,Best Motion Picture - Animated,Rango,,False
2011,2012,69,Best Motion Picture - Animated,Arthur Christmas,,False
2011,2012,69,Best Motion Picture - Animated,Cars 2,,False
2011,2012,69,Best Motion Picture - Animated,Puss in Boots,,False
2011,2012,69,Best Motion Picture - Foreign Language,A Separation,Asghar Farhadi  Iran,True
2011,2012,69,Best Motion Picture - Foreign Language,The Flowers Of War,Zhang Yimou China,False
2011,2012,69,Best Motion Picture - Foreign Language,In The Land Of Blood And Honey,Angelina Jolie United States,False
2011,2012,69,Best Motion Picture - Foreign Language,The Kid With A Bike,"Belgium, Jean-Pierre Dardenne, Luc Dardenne",False
2011,2012,69,Best Motion Picture - Foreign Language,The Skin I Live In,Pedro Almodóvar Spain,False
2011,2012,69,Best Original Score - Motion Picture,Ludovic Bource,The Artist,True
2011,2012,69,Best Original Score - Motion Picture,Abel Korzeniowski,W.E.,False
2011,2012,69,Best Original Score - Motion Picture,"Atticus Ross, Trent Reznor",The Girl With The Dragon Tattoo,False
2011,2012,69,Best Original Score - Motion Picture,Howard Shore,Hugo,False
2011,2012,69,Best Original Score - Motion Picture,John Williams,War Horse,False
2011,2012,69,Best Original Song - Motion Picture,"""Masterpiece"", Madonna, Julie Frost, Jimmy Harry",W.E.,True
2011,2012,69,Best Original Song - Motion Picture,"Hello Hello, Elton John, Lady Gaga, Bernie Taupin",Gnomeo & Juliet,False
2011,2012,69,Best Original Song - Motion Picture,"Chris Cornell ""The Keeper""",Machine Gun Preacher,False
2011,2012,69,Best Original Song - Motion Picture,"""Lay Your Head Down"", Brian Byrne, Glenn Close",Albert Nobbs,False
2011,2012,69,Best Original Song - Motion Picture,"""The Living Proof"", Mary J. Blige, Thomas Newman, Harvey Mason, Jr., Damon Thomas",The Help,False
2012,2013,70,Best Motion Picture - Drama,Argo,,True
2012,2013,70,Best Motion Picture - Drama,Life of Pi,,False
2012,2013,70,Best Motion Picture - Drama,Lincoln,,False
2012,2013,70,Best Motion Picture - Drama,Zero Dark Thirty,,False
2012,2013,70,Best Motion Picture - Drama,Django Unchained,,False
2012,2013,70,Best Motion Picture - Musical or Comedy,Les Misérables,,True
2012,2013,70,Best Motion Picture - Musical or Comedy,The Best Exotic Marigold Hotel,,False
2012,2013,70,Best Motion Picture - Musical or Comedy,Moonrise Kingdom,,False
2012,2013,70,Best Motion Picture - Musical or Comedy,Salmon Fishing in the Yemen,,False
2012,2013,70,Best Motion Picture - Musical or Comedy,Silver Linings Playbook,,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Jessica Chastain,Zero Dark Thirty,True
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Marion Cotillard,Rust and Bone,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Helen Mirren,Hitchcock,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Naomi Watts,The Impossible,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Drama,Rachel Weisz,The Deep Blue Sea,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,Lincoln,True
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Richard Gere,Arbitrage,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Joaquin Phoenix,The Master,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Flight,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Drama,John Hawkes,The Sessions,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Jennifer Lawrence,Silver Linings Playbook,True
2012,2013,70,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Emily Blunt,Salmon Fishing in the Yemen,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Judi Dench,The Best Exotic Marigold Hotel,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Maggie Smith,Quartet,False
2012,2013,70,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,Hope Springs,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Hugh Jackman,Les Misérables,True
2012,2013,70,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bill Murray,Hyde Park on Hudson,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bradley Cooper,Silver Linings Playbook,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Jack Black,Bernie,False
2012,2013,70,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Ewan McGregor,Salmon Fishing in the Yemen,False
2012,2013,70,Best Performance by an Actress in a Supporting Role in any Motion Picture,Anne Hathaway,Les Misérables,True
2012,2013,70,Best Performance by an Actress in a Supporting Role in any Motion Picture,Amy Adams,The Master,False
2012,2013,70,Best Performance by an Actress in a Supporting Role in any Motion Picture,Helen Hunt,The Sessions,False
2012,2013,70,Best Performance by an Actress in a Supporting Role in any Motion Picture,Nicole Kidman,The Paperboy,False
2012,2013,70,Best Performance by an Actress in a Supporting Role in any Motion Picture,Sally Field,Lincoln,False
2012,2013,70,Best Performance by an Actor in a Supporting Role in any Motion Picture,Christoph Waltz,Django Unchained,True
2012,2013,70,Best Performance by an Actor in a Supporting Role in any Motion Picture,Philip Seymour Hoffman,The Master,False
2012,2013,70,Best Performance by an Actor in a Supporting Role in any Motion Picture,Alan Arkin,Argo,False
2012,2013,70,Best Performance by an Actor in a Supporting Role in any Motion Picture,Leonardo DiCaprio,Django Unchained,False
2012,2013,70,Best Performance by an Actor in a Supporting Role in any Motion Picture,Tommy Lee Jones,Lincoln,False
2012,2013,70,Best Director - Motion Picture,Ben Affleck,Argo,True
2012,2013,70,Best Director - Motion Picture,Ang Lee,Life of Pi,False
2012,2013,70,Best Director - Motion Picture,Steven Spielberg,Lincoln,False
2012,2013,70,Best Director - Motion Picture,Kathryn Bigelow,Zero Dark Thirty,False
2012,2013,70,Best Director - Motion Picture,Quentin Tarantino,Django Unchained,False
2012,2013,70,Best Screenplay - Motion Picture,Quentin Tarantino,Django Unchained,True
2012,2013,70,Best Screenplay - Motion Picture,Tony Kushner,Lincoln,False
2012,2013,70,Best Screenplay - Motion Picture,Mark Boal,Zero Dark Thirty,False
2012,2013,70,Best Screenplay - Motion Picture,David O. Russell,Silver Linings Playbook,False
2012,2013,70,Best Screenplay - Motion Picture,Chris Terrio,Argo,False
2012,2013,70,Best Motion Picture - Animated,Brave,,True
2012,2013,70,Best Motion Picture - Animated,Frankenweenie,,False
2012,2013,70,Best Motion Picture - Animated,Hotel Transylvania,,False
2012,2013,70,Best Motion Picture - Animated,Rise of the Guardians,,False
2012,2013,70,Best Motion Picture - Animated,Wreck-It Ralph,,False
2012,2013,70,Best Motion Picture - Foreign Language,Amour,Michael Haneke Austria,True
2012,2013,70,Best Motion Picture - Foreign Language,A Royal Affair,Nikolaj Arcel Denmark,False
2012,2013,70,Best Motion Picture - Foreign Language,The Intouchables,"France, Olivier Nakache, Éric Toledano",False
2012,2013,70,Best Motion Picture - Foreign Language,Kon-Tiki,"Norway, United Kingdom, Denmark, Joachim Rønning, Espen Sandberg",False
2012,2013,70,Best Motion Picture - Foreign Language,Rust and Bone,Jacques Audiard France,False
2012,2013,70,Best Original Score - Motion Picture,Mychael Danna,Life of Pi,True
2012,2013,70,Best Original Score - Motion Picture,John Williams,Lincoln,False
2012,2013,70,Best Original Score - Motion Picture,Dario Marianelli,Anna Karenina,False
2012,2013,70,Best Original Score - Motion Picture,"Tom Tykwer, Johnny Klimek, Reinhold Heil",Cloud Atlas,False
2012,2013,70,Best Original Score - Motion Picture,Alexandre Desplat,Argo,False
2012,2013,70,Best Original Song - Motion Picture,"""Skyfall"", Adele, Paul Epworth",Skyfall,True
2012,2013,70,Best Original Song - Motion Picture,"""For You"", Keith Urban, Monty Powell",Act of Valor,False
2012,2013,70,Best Original Song - Motion Picture,"Jon Bon Jovi ""Not Running Anymore""",Stand Up Guys,False
2012,2013,70,Best Original Song - Motion Picture,"""Safe & Sound"", Taylor Swift, John Paul White, Joy Williams, T Bone Burnett",The Hunger Games,False
2012,2013,70,Best Original Song - Motion Picture,"""Suddenly"", Herbert Kretzmer, Claude-Michel Schonberg, Alain Boublil",Les Misérables,False
2013,2014,71,Best Motion Picture - Drama,12 Years a Slave,,True
2013,2014,71,Best Motion Picture - Drama,Captain Phillips,,False
2013,2014,71,Best Motion Picture - Drama,Gravity,,False
2013,2014,71,Best Motion Picture - Drama,Philomena,,False
2013,2014,71,Best Motion Picture - Drama,Rush,,False
2013,2014,71,Best Motion Picture - Musical or Comedy,American Hustle,,True
2013,2014,71,Best Motion Picture - Musical or Comedy,Nebraska,,False
2013,2014,71,Best Motion Picture - Musical or Comedy,Inside Llewyn Davis,,False
2013,2014,71,Best Motion Picture - Musical or Comedy,Her,,False
2013,2014,71,Best Motion Picture - Musical or Comedy,The Wolf of Wall Street,,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Cate Blanchett,Blue Jasmine,True
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Sandra Bullock,Gravity,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Judi Dench,Philomena,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Kate Winslet,Labor Day,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Drama,Emma Thompson,Saving Mr. Banks,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Matthew McConaughey,Dallas Buyers Club,True
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Robert Redford,All Is Lost,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Chiwetel Ejiofor,12 Years a Slave,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Tom Hanks,Captain Phillips,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Drama,Idris Elba,Mandela: Long Walk to Freedom,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Amy Adams,American Hustle,True
2013,2014,71,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julia Louis-Dreyfus,Enough Said,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Greta Gerwig,Frances Ha,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Meryl Streep,August: Osage County,False
2013,2014,71,Best Performance by an Actress in a Motion Picture - Musical or Comedy,Julie Delpy,Before Midnight,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Leonardo DiCaprio,The Wolf of Wall Street,True
2013,2014,71,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Christian Bale,American Hustle,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Bruce Dern,Nebraska,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Oscar Isaac,Inside Llewyn Davis,False
2013,2014,71,Best Performance by an Actor in a Motion Picture - Musical or Comedy,Joaquin Phoenix,Her,False
2013,2014,71,Best Performance by an Actress in a Supporting Role in any Motion Picture,Jennifer Lawrence,American Hustle,True
2013,2014,71,Best Performance by an Actress in a Supporting Role in any Motion Picture,Sally Hawkins,Blue Jasmine,False
2013,2014,71,Best Performance by an Actress in a Supporting Role in any Motion Picture,Lupita Nyong'o,12 Years a Slave,False
2013,2014,71,Best Performance by an Actress in a Supporting Role in any Motion Picture,June Squibb,Nebraska,False
2013,2014,71,Best Performance by an Actress in a Supporting Role in any Motion Picture,Julia Roberts,August: Osage County,False
2013,2014,71,Best Performance by an Actor in a Supporting Role in any Motion Picture,Jared Leto,Dallas Buyers Club,True
2013,2014,71,Best Performance by an Actor in a Supporting Role in any Motion Picture,Michael Fassbender,12 Years a Slave,False
2013,2014,71,Best Performance by an Actor in a Supporting Role in any Motion Picture,Barkhad Abdi,Captain Phillips,False
2013,2014,71,Best Performance by an Actor in a Supporting Role in any Motion Picture,Daniel Brühl,Rush,False
2013,2014,71,Best Performance by an Actor in a Supporting Role in any Motion Picture,Bradley Cooper,American Hustle,False
2013,2014,71,Best Director - Motion Picture,Alfonso Cuarón,Gravity,True
2013,2014,71,Best Director - Motion Picture,Steve McQueen,12 Years a Slave,False
2013,2014,71,Best Director - Motion Picture,Paul Greengrass,Captain Phillips,False
2013,2014,71,Best Director - Motion Picture,David O. Russell,American Hustle,False
2013,2014,71,Best Director - Motion Picture,Alexander Payne,Nebraska,False
2013,2014,71,Best Screenplay - Motion Picture,Spike Jonze,Her,True
2013,2014,71,Best Screenplay - Motion Picture,John Ridley,12 Years a Slave,False
2013,2014,71,Best Screenplay - Motion Picture,Jeff Pope Steve Coogan,Philomena,False
2013,2014,71,Best Screenplay - Motion Picture,David O. Russell Eric Warren Singer,American Hustle,False
2013,2014,71,Best Screenplay - Motion Picture,Bob Nelson,Nebraska,False
2013,2014,71,Best Motion Picture - Animated,Frozen,,True
2013,2014,71,Best Motion Picture - Animated,Despicable Me 2,,False
2013,2014,71,Best Motion Picture - Animated,The Croods,,False
2013,2014,71,Best Motion Picture - Foreign Language,The Great Beauty,Paolo Sorrentino Italy,True
2013,2014,71,Best Motion Picture - Foreign Language,Blue is the Warmest Color,Abdellatif Kechiche France,False
2013,2014,71,Best Motion Picture - Foreign Language,The Hunt,Thomas Vinterberg Denmark,False
2013,2014,71,Best Motion Picture - Foreign Language,The Past,Asghar Farhadi  Iran,False
2013,2014,71,Best Motion Picture - Foreign Language,The Wind Rises,Hayao Miyazaki Japan,False
2013,2014,71,Best Original Score - Motion Picture,Alex Ebert,All Is Lost,True
2013,2014,71,Best Original Score - Motion Picture,John Williams,The Book Thief,False
2013,2014,71,Best Original Score - Motion Picture,Hans Zimmer,12 Years a Slave,False
2013,2014,71,Best Original Score - Motion Picture,Steven Price,Gravity,False
2013,2014,71,Best Original Score - Motion Picture,Alex Heffes,Mandela: Long Walk to Freedom,False
2013,2014,71,Best Original Song - Motion Picture,"""Ordinary Love"", U2, Danger Mouse, Bono",Mandela: Long Walk to Freedom,True
2013,2014,71,Best Original Song - Motion Picture,"""Please Mr. Kennedy"", Ed Rush, George Cromarty, T Bone Burnett, Justin Timberlake, Joel Coen, Ethan Coen",Inside Llewyn Davis,False
