year_film,year_ceremony,ceremony,category,name,film,winner,film_awards,gender,race,country,continent
2021,2022,94,Actor in a Supporting Role,Ciarán Hinds,Belfast,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 6, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2021,2022,94,Actor in a Supporting Role,Troy Kotsur,CODA,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 0, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 3}",Male,White,,
2021,2022,94,Actor in a Supporting Role,Jesse Plemons,The Power of the Dog,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 4, 'nomsOscars': 11, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Male,White,,
2021,2022,94,Actor in a Supporting Role,J.K. Simmons,Being the Ricardos,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2021,2022,94,Actor in a Supporting Role,Kodi Smit-McPhee,The Power of the Dog,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 4, 'nomsOscars': 11, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Male,White,,
2021,2022,94,Actress in a Leading Role,Jessica Chastain,The Eyes of Tammy Faye,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 0, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Female,White,,
2021,2022,94,Actress in a Leading Role,Olivia Colman,The Lost Daughter,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2021,2022,94,Actress in a Leading Role,Penélope Cruz,Parallel Mothers,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2021,2022,94,Actress in a Leading Role,Nicole Kidman,Being the Ricardos,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2021,2022,94,Actress in a Leading Role,Kristen Stewart,Spencer,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2021,2022,94,Actress in a Supporting Role,Jessie Buckley,The Lost Daughter,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2021,2022,94,Actress in a Supporting Role,Ariana DeBose,West Side Story,True,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Female,Black,,
2021,2022,94,Actress in a Supporting Role,Judi Dench,Belfast,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 6, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,White,,
2021,2022,94,Actress in a Supporting Role,Kirsten Dunst,The Power of the Dog,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 4, 'nomsOscars': 11, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Female,White,,
2021,2022,94,Actress in a Supporting Role,Aunjanue Ellis,King Richard,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 3, 'nomsOscars': 5, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,Black,,
2021,2022,94,Animated Feature Film,"Byron Howard, Clark Spencer, Jared Bush, Yvett Merino",Encanto,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",F - M,H - W,,
2021,2022,94,Animated Feature Film,"Charlotte De La Gournerie, Jonas Poher Rasmussen, Monica Hellström, Signe Byrge Sørensen",Flee,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2021,2022,94,Animated Feature Film,"Andrea Warren, Enrico Casarosa",Luca,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2021,2022,94,Animated Feature Film,"Christopher Miller, Kurt Albrecht, Mike Rianda, Phil Lord",The Mitchells vs. the Machines,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2021,2022,94,Animated Feature Film,"Carlos López Estrada, Don Hall, Osnat Shurer, Peter Del Vecho",Raya and the Last Dragon,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,H - W,,
2021,2022,94,Costume Design,Jenny Beavan,Cruella,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Female,White,,
2021,2022,94,Costume Design,"Jacqueline Durran, Massimo Cantini Parrini",Cyrano,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 2, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2021,2022,94,Costume Design,"Jacqueline West, Robert Morgan",Dune,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 5, 'winsGoldenGlobes': 1, 'winsOscars': 6}",F - M,White,,
2021,2022,94,Costume Design,Luis Sequeira,Nightmare Alley,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 0, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Hispanic,,
2021,2022,94,Costume Design,Paul Tazewell,West Side Story,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Male,Black,,
2021,2022,94,Directing,Kenneth Branagh,Belfast,False,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 6, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2021,2022,94,Directing,Ryusuke Hamaguchi,Drive My Car,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,Asian,,
2021,2022,94,Directing,Paul Thomas Anderson,Licorice Pizza,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2021,2022,94,Directing,Jane Campion,The Power of the Dog,True,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 4, 'nomsOscars': 11, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Female,White,,
2021,2022,94,Directing,Steven Spielberg,West Side Story,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 6, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Male,White,,
2021,2022,94,International Feature Film,Ryusuke Hamaguchi,Drive My Car,True,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,Asian,Japan,Asia
2021,2022,94,International Feature Film,Jonas Poher Rasmussen,Flee,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Denmark,Europe
2021,2022,94,International Feature Film,Paolo Sorrentino,The Hand of God,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Italy,Europe
2021,2022,94,International Feature Film,Pawo Choyning Dorji,Lunana: A Yak in the Classroom,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Indian,Bhutan,Asia
2021,2022,94,International Feature Film,Joachim Trier,The Worst Person in the World,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Norway,Europe
2021,2022,94,Makeup and Hairstyling,"Carla Farmer, Mike Marino, Stacey Morris",Coming 2 America,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,B - W,,
2021,2022,94,Makeup and Hairstyling,"Julia Vernon, Nadia Stacey, Naomi Donne",Cruella,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 1}",Female,White,,
2021,2022,94,Makeup and Hairstyling,"Donald Mowat, Eva von Bahr, Love Larson",Dune,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 5, 'winsGoldenGlobes': 1, 'winsOscars': 6}",F - M,White,,
2021,2022,94,Makeup and Hairstyling,"Justin Raleigh, Linda Dowds, Stephanie Ingram",The Eyes of Tammy Faye,True,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 0, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 2}",F - M,White,,
2021,2022,94,Makeup and Hairstyling,"Anna Carin Lock, Frederic Aspiras, Göran Lundström",House of Gucci,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,A - W,,
2021,2022,94,Music (Original Score),Nicholas Britell,Don't Look Up,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2021,2022,94,Music (Original Score),Hans Zimmer,Dune,True,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 5, 'winsGoldenGlobes': 1, 'winsOscars': 6}",Male,White,,
2021,2022,94,Music (Original Score),Germaine Franco,Encanto,False,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,Hispanic,,
2021,2022,94,Music (Original Score),Alberto Iglesias,Parallel Mothers,False,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2021,2022,94,Music (Original Score),Jonny Greenwood,The Power of the Dog,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 4, 'nomsOscars': 11, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Male,White,,
2021,2022,94,Writing (Adapted Screenplay),Siân Heder,CODA,True,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 2, 'nomsOscars': 0, 'winsBaftas': 2, 'winsGoldenGlobes': 0, 'winsOscars': 3}",Female,White,,
2021,2022,94,Writing (Adapted Screenplay),"Ryusuke Hamaguchi, Takamasa Oe",Drive My Car,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,Asian,,
2021,2022,94,Writing (Adapted Screenplay),"Denis Villeneuve, Eric Roth, Jon Spaihts",Dune,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 2, 'nomsOscars': 4, 'winsBaftas': 5, 'winsGoldenGlobes': 1, 'winsOscars': 6}",Male,White,,
2021,2022,94,Writing (Adapted Screenplay),Maggie Gyllenhaal,The Lost Daughter,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2021,2022,94,Writing (Adapted Screenplay),Jane Campion,The Power of the Dog,False,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 4, 'nomsOscars': 11, 'winsBaftas': 2, 'winsGoldenGlobes': 3, 'winsOscars': 1}",Female,White,,
2021,2022,94,Writing (Original Screenplay),Kenneth Branagh,Belfast,True,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 6, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2021,2022,94,Writing (Original Screenplay),"Adam McKay, David Sirota",Don't Look Up,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2021,2022,94,Writing (Original Screenplay),Zach Baylin,King Richard,False,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 3, 'nomsOscars': 5, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,White,,
2021,2022,94,Writing (Original Screenplay),Paul Thomas Anderson,Licorice Pizza,False,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 4, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2021,2022,94,Writing (Original Screenplay),"Eskil Vogt, Joachim Trier",The Worst Person in the World,False,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Leading Role,Austin Butler,Elvis,,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 2, 'nomsOscars': 8, 'winsBaftas': 4, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Leading Role,Colin Farrell,The Banshees of Inisherin,,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 9, 'winsBaftas': 4, 'winsGoldenGlobes': 3, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Leading Role,Brendan Fraser,The Whale,,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Male,White,,
2022,2023,95,Actor in a Leading Role,Paul Mescal,Aftersun,,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 1, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Leading Role,Bill Nighy,Living,,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 1, 'nomsOscars': 2, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Supporting Role,Brendan Gleeson,The Banshees of Inisherin,,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 9, 'winsBaftas': 4, 'winsGoldenGlobes': 3, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Supporting Role,Brian Tyree Henry,Causeway,,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,Black,,
2022,2023,95,Actor in a Supporting Role,Judd Hirsch,The Fabelmans,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Supporting Role,Barry Keoghan,The Banshees of Inisherin,,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 9, 'winsBaftas': 4, 'winsGoldenGlobes': 3, 'winsOscars': 0}",Male,White,,
2022,2023,95,Actor in a Supporting Role,Ke Huy Quan,Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Male,Asian,,
2022,2023,95,Actress in a Leading Role,Cate Blanchett,Tár,,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 2, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2022,2023,95,Actress in a Leading Role,Ana de Armas,Blonde,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,Hispanic,,
2022,2023,95,Actress in a Leading Role,Andrea Riseborough,To Leslie,,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2022,2023,95,Actress in a Leading Role,Michelle Williams,The Fabelmans,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Female,White,,
2022,2023,95,Actress in a Leading Role,Michelle Yeoh,Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Female,Asian,,
2022,2023,95,Actress in a Supporting Role,Angela Bassett,Black Panther: Wakanda Forever,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,Black,,
2022,2023,95,Actress in a Supporting Role,Hong Chau,The Whale,,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 2}",Female,Asian,,
2022,2023,95,Actress in a Supporting Role,Kerry Condon,The Banshees of Inisherin,,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 9, 'winsBaftas': 4, 'winsGoldenGlobes': 3, 'winsOscars': 0}",Female,White,,
2022,2023,95,Actress in a Supporting Role,Jamie Lee Curtis,Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Female,White,,
2022,2023,95,Actress in a Supporting Role,Stephanie Hsu,Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Female,Asian,,
2022,2023,95,Animated Feature Film,"Alex Bulkley, Gary Ungar, Guillermo del Toro, Mark Gustafson",Guillermo del Toro's Pinocchio,,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 2, 'nomsOscars': 0, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Male,H - W,,
2022,2023,95,Animated Feature Film,"Andrew Goldman, Caroline Kaplan, Dean Fleischer Camp, Elisabeth Holm, Paul Mezey",Marcel the Shell with Shoes On,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2022,2023,95,Animated Feature Film,"Joel Crawford, Mark Swift",Puss in Boots: The Last Wish,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2022,2023,95,Animated Feature Film,"Chris Williams, Jed Schlanger",The Sea Beast,,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2022,2023,95,Animated Feature Film,"Domee Shi, Lindsey Collins",Turning Red,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,A - W,,
2022,2023,95,Costume Design,Mary Zophres,Babylon,,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 4, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2022,2023,95,Costume Design,Ruth Carter,Black Panther: Wakanda Forever,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 1}",Female,Black,,
2022,2023,95,Costume Design,Catherine Martin,Elvis,,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 2, 'nomsOscars': 8, 'winsBaftas': 4, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Female,White,,
2022,2023,95,Costume Design,Shirley Kurata,Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Female,Asian,,
2022,2023,95,Costume Design,Jenny Beavan,Mrs. Harris Goes to Paris,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Female,White,,
2022,2023,95,Directing,Martin McDonagh,The Banshees of Inisherin,,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 9, 'winsBaftas': 4, 'winsGoldenGlobes': 3, 'winsOscars': 0}",Male,White,,
2022,2023,95,Directing,"Daniel Kwan, Daniel Scheinert",Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Male,A - W,,
2022,2023,95,Directing,Steven Spielberg,The Fabelmans,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Male,White,,
2022,2023,95,Directing,Todd Field,Tár,,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 2, 'nomsOscars': 6, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2022,2023,95,Directing,Ruben Östlund,Triangle of Sadness,,"{'nomsBaftas': 3, 'nomsGoldenGlobes': 2, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,,
2022,2023,95,International Feature Film,Edward Berger,All Quiet on the Western Front,,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 7, 'winsGoldenGlobes': 0, 'winsOscars': 4}",Male,White,Germany,Europe
2022,2023,95,International Feature Film,Santiago Mitre,"Argentina, 1985",,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,Hispanic,Argentina,South America
2022,2023,95,International Feature Film,Lukas Dhont,Close,,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Belgium,Europe
2022,2023,95,International Feature Film,Jerzy Skolimowski,EO,,"{'nomsBaftas': 0, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Poland,Europe
2022,2023,95,International Feature Film,Colm Bairéad,The Quiet Girl,,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 0, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",Male,White,Ireland,Europe
2022,2023,95,Makeup and Hairstyling,"Heike Merker, Linda Eisenhamerová",All Quiet on the Western Front,,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 7, 'winsGoldenGlobes': 0, 'winsOscars': 4}",Female,White,,
2022,2023,95,Makeup and Hairstyling,"Mike Fontaine, Mike Marino, Naomi Donne",The Batman,,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 0, 'nomsOscars': 3, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 0}",F - M,White,,
2022,2023,95,Makeup and Hairstyling,"Camille Friend, Joel Harlow",Black Panther: Wakanda Forever,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 1, 'nomsOscars': 4, 'winsBaftas': 0, 'winsGoldenGlobes': 1, 'winsOscars': 1}",F - M,B - W,,
2022,2023,95,Makeup and Hairstyling,"Aldo Signoretti, Jason Baird, Mark Coulier",Elvis,,"{'nomsBaftas': 5, 'nomsGoldenGlobes': 2, 'nomsOscars': 8, 'winsBaftas': 4, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2022,2023,95,Makeup and Hairstyling,"Adrien Morot, Anne Marie Bradley, Judy Chin",The Whale,,"{'nomsBaftas': 4, 'nomsGoldenGlobes': 1, 'nomsOscars': 1, 'winsBaftas': 0, 'winsGoldenGlobes': 0, 'winsOscars': 2}",F - M,A - W,,
2022,2023,95,Music (Original Score),Volker Bertelmann,All Quiet on the Western Front,,"{'nomsBaftas': 7, 'nomsGoldenGlobes': 1, 'nomsOscars': 5, 'winsBaftas': 7, 'winsGoldenGlobes': 0, 'winsOscars': 4}",Male,White,,
2022,2023,95,Music (Original Score),Justin Hurwitz,Babylon,,"{'nomsBaftas': 2, 'nomsGoldenGlobes': 4, 'nomsOscars': 3, 'winsBaftas': 1, 'winsGoldenGlobes': 1, 'winsOscars': 0}",Male,White,,
2022,2023,95,Music (Original Score),Carter Burwell,The Banshees of Inisherin,,"{'nomsBaftas': 6, 'nomsGoldenGlobes': 5, 'nomsOscars': 9, 'winsBaftas': 4, 'winsGoldenGlobes': 3, 'winsOscars': 0}",Male,White,,
2022,2023,95,Music (Original Score),Son Lux,Everything Everywhere All at Once,,"{'nomsBaftas': 9, 'nomsGoldenGlobes': 4, 'nomsOscars': 4, 'winsBaftas': 1, 'winsGoldenGlobes': 2, 'winsOscars': 7}",Male,A - I - W,,
2022,2023,95,Music (Original Score),John Williams,The Fabelmans,,"{'nomsBaftas': 1, 'nomsGoldenGlobes': 3, 'nomsOscars': 7, 'winsBaftas': 0, 'winsGoldenGlobes': 2, 'winsOscars': 0}",Male,White,,
